altitude,direction,distance,heading,latitude,local_time,longitude,matched_altitude,matched_heading,matched_latitude,matched_link_id,matched_longitude,mo_id,properties/L/Aircon_ACStatus_Front,properties/L/Aircon_AirRecirculationMode,properties/L/Aircon_FanStatus_Front,properties/L/Aircon_Mode_DR,properties/L/Aircon_RemoteControl_Status,properties/L/Aircon_TemperatureSetting_DR,properties/L/Aircon_TemperatureSetting_ValueType,properties/L/Brake_ParkingBrake (IG1PullUp),properties/L/MeterIndicator_ABS,properties/L/MeterIndicator_AutoStop_Amber,properties/L/MeterIndicator_BATT,properties/L/MeterIndicator_Brake_Amber,properties/L/MeterIndicator_Brake_Red,properties/L/MeterIndicator_CruiseControl,properties/L/MeterIndicator_CruiseMain,properties/L/MeterIndicator_DoorOpen,properties/L/MeterIndicator_ECO,properties/L/MeterIndicator_EPS,properties/L/MeterIndicator_Engine_Failure,properties/L/MeterIndicator_FrontFog,properties/L/MeterIndicator_HeadlightControl_Failure,properties/L/MeterIndicator_Headlight_High,properties/L/MeterIndicator_Headlight_Small,properties/L/MeterIndicator_LowFuel_GAS,properties/L/MeterIndicator_Oil_Pressure,properties/L/MeterIndicator_ParkingSensor_Amber,properties/L/MeterIndicator_PowerSystem_Failure,properties/L/MeterIndicator_SRS,properties/L/MeterIndicator_Seatbelt,properties/L/MeterIndicator_Seatbelt_RC,properties/L/MeterIndicator_Seatbelt_RL,properties/L/MeterIndicator_Seatbelt_RR,properties/L/MeterIndicator_SmartEntry,properties/L/MeterIndicator_SportMode,properties/L/MeterIndicator_TEMP_Cold_Hot,properties/L/MeterIndicator_TEMP_Hot,properties/L/MeterIndicator_TPMS_DWS,properties/L/MeterIndicator_VSA_Act,properties/L/MeterIndicator_Washer_Empty,properties/L/RemoteEngineStarter_PowerMode,properties/L/SeatBeltReminder_DR,properties/L/SeatBeltReminder_RC,properties/L/SeatBeltReminder_RL,properties/L/SeatBeltReminder_RR,properties/L/SeatbeltStatus_DR,properties/L/SecurityAlarm,properties/O/EngineCoolantTemp,properties/O/FuelLevel,properties/O/FuelLevelRaw,properties/O/VehicleInteriorTemperature,properties/O/ccMainSw,properties/O/distanceToEmpty,properties/O/engineRpm,properties/O/fuelMode,properties/O/fuelRatio,properties/O/ignitionOnTime,properties/O/meterIndicatorLowFuel,properties/O/odometer,properties/O/seatBeltStatus,properties/O/tcuAcc,properties/O/tcuAccuracy,properties/O/tcuBatteryVoltage,properties/O/tcuIgnitionStatus,properties/O/tripEndTime,properties/O/tripStartLat,properties/O/tripStartLong,properties/O/tripStartTime,properties/O/tripStatus,road_type,speed,timestamp,trip_id
,1,159.0883179,129,12.69824,2020-07-15T17:41:02.000+05:30,77.91264,,130.2365265,12.69825052,214086672,77.91264906,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,78,,1.15234375,24,OFF,527,1785,Fail safe mode,92,2020-07-15T17:35:29Z,OFF or blinking,24,,ON,2,14.8,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,67.29000092,1.59482E+12,1.19E+16
,1,214.2920837,129.1000061,12.69792,2020-07-15T17:41:05.000+05:30,77.91303,,130.2365265,12.69792819,214086672,77.91303706,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,78,,0.44921875,24,OFF,527,1887,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,24,,ON,2,13,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,71.27999878,1.59482E+12,1.19E+16
,1,274.1270447,130,12.69757,2020-07-15T17:41:08.000+05:30,77.91345,,130.2365265,12.69757882,214086672,77.9134576,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,78,,0.46875,24,OFF,527,1935,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,24,,ON,2,13.2,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,72.94000244,1.59482E+12,1.19E+16
,1,334.7913208,130.5,12.69722,2020-07-15T17:41:11.000+05:30,77.91388,,130.2365265,12.69722461,214086672,77.91388397,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,78,,1.171875,24,OFF,527,2018,Fail safe mode,92,2020-07-15T17:35:29Z,OFF or blinking,24,,ON,2,13,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,76.38999939,1.59482E+12,1.19E+16
,1,398.3997803,133.1999969,12.69683,2020-07-15T17:41:14.000+05:30,77.91431,,132.3222198,12.6968386,214086672,77.91431798,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,78,,0.44921875,24,OFF,527,2058,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,24,,ON,2,13.1,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,77.69999695,1.59482E+12,1.19E+16
,1,463.5844421,137.6000061,12.69641,2020-07-15T17:41:17.000+05:30,77.91473,,140.9035645,12.69640327,214086672,77.91472157,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,78,,0.44921875,24,OFF,527,2164,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,24,,ON,2,13,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,81.68000031,1.59482E+12,1.19E+16
,1,530.6504517,141.6999969,12.69594,2020-07-15T17:41:20.000+05:30,77.91512,,140.9035645,12.69593279,214086672,77.91511096,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,78,,0.44921875,24,OFF,527,2332,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,25,,ON,2,12.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,87.87999725,1.59482E+12,1.19E+16
,1,602.9577026,145.6000061,12.69541,2020-07-15T17:41:23.000+05:30,77.91551,,144.8758698,12.69540875,214086672,77.91550819,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,78,,1.015625,24,OFF,527,2208,Fail safe mode,97,2020-07-15T17:35:29Z,OFF or blinking,25,,ON,2,14.7,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,83.44000244,1.59482E+12,1.19E+16
,1,695.7489014,146.8999939,12.69471,2020-07-15T17:41:26.000+05:30,77.91598,,147.3656769,12.69471586,214086672,77.91598932,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,78,,0.46875,24,OFF,527,1985,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,25,,ON,2,14.8,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,74.86000061,1.59482E+12,1.19E+16
,1,755.8303833,146.1999969,12.69426,2020-07-15T17:41:29.000+05:30,77.91629,,147.3656769,12.69425851,214086672,77.91628763,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,78,,0.44921875,24,OFF,527,1843,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,25,,ON,2,14.8,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,69.62999725,1.59482E+12,1.19E+16
,1,813.3554688,143.1999969,12.69384,2020-07-15T17:41:32.000+05:30,77.9166,,137.0270386,12.69384192,214086672,77.9166021,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,77,,1.11328125,24,OFF,527,1818,Fail safe mode,94,2020-07-15T17:35:29Z,OFF or blinking,25,,ON,2,13.3,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,68.55000305,1.59482E+12,1.19E+16
,1,870.9353027,139.3000031,12.69344,2020-07-15T17:41:35.000+05:30,77.91694,,137.5245209,12.69346071,214086672,77.91696303,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,77,,0.44921875,24,OFF,527,1840,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,25,,ON,2,13,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,69.59999847,1.59482E+12,1.19E+16
,1,927.4706421,135.8000031,12.69307,2020-07-15T17:41:38.000+05:30,77.9173,,135.9989929,12.69308441,214086672,77.91731519,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,77,,0.4296875,24,OFF,527,1773,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,25,,ON,2,13.3,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,67.30999756,1.59482E+12,1.19E+16
,1,985.3934326,133.3999939,12.6927,2020-07-15T17:41:41.000+05:30,77.91768,,129.9494171,12.69271811,214086672,77.91769544,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,77,,0.46875,24,OFF,527,1902,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,25,,ON,2,13.1,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,71.80999756,1.59482E+12,1.19E+16
,1,1045.286011,130.3000031,12.69235,2020-07-15T17:41:44.000+05:30,77.9181,,131.3641205,12.69236148,214086672,77.91811029,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,77,,0.44921875,24,OFF,527,1937,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,25,,ON,2,14.7,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,73.09999847,1.59482E+12,1.19E+16
,1,1105.898804,128.3999939,12.692,2020-07-15T17:41:47.000+05:30,77.91853,,129.5000458,12.69201292,214086672,77.91854084,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,77,,0.44921875,24,OFF,527,1974,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,25,,ON,2,14.8,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,74.5,1.59482E+12,1.19E+16
,1,1168.386719,128.3000031,12.69166,2020-07-15T17:41:50.000+05:30,77.91899,,128.2417145,12.69166052,214086672,77.91899042,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,77,,0.44921875,24,OFF,527,1997,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,25,,ON,2,13.3,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,75.62000275,1.59482E+12,1.19E+16
,1,1230.57373,128.6000061,12.6913,2020-07-15T17:41:53.000+05:30,77.91943,,128.2417145,12.69131257,214086672,77.91944009,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,76,,0.44921875,24,OFF,527,1966,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,25,,ON,2,14.7,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,74.22000122,1.59482E+12,1.19E+16
,1,18.54030418,129.3999939,12.69095,2020-07-15T17:41:56.000+05:30,77.91987,,129.049057,12.69096642,214086664,77.91988356,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,76,,0.4296875,24,OFF,527,1876,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,25,,ON,2,13.5,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,70.61000061,1.59482E+12,1.19E+16
,1,29.53988838,128.8000031,12.69062,2020-07-15T17:41:59.000+05:30,77.92029,,128.6395721,12.69063527,206656117,77.92030243,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,76,,0.44921875,24,OFF,527,1849,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,25,,ON,2,13,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,69.77999878,1.59482E+12,1.19E+16
,1,87.12001038,128.6999969,12.69029,2020-07-15T17:42:02.000+05:30,77.9207,,128.6395721,12.69031027,206656117,77.9207165,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,76,,0.44921875,24,OFF,527,1806,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,25,,ON,2,12.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,68.25,1.59482E+12,1.19E+16
,1,141.6218567,129.3000031,12.68998,2020-07-15T17:42:05.000+05:30,77.92109,,128.6395721,12.69000264,206656117,77.92110843,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,76,,1.171875,24,OFF,527,1651,Fail safe mode,92,2020-07-15T17:35:29Z,OFF or blinking,25,,ON,2,14.7,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,62.34999847,1.59482E+12,1.19E+16
,1,193.0454407,128.8000031,12.68969,2020-07-15T17:42:08.000+05:30,77.92146,,128.6395721,12.68971239,206656117,77.92147823,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,76,,0.44921875,24,OFF,527,1533,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,25,,ON,2,13.4,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,57.70000076,1.59482E+12,1.19E+16
,1,241.3907318,127.0999985,12.68942,2020-07-15T17:42:11.000+05:30,77.92181,,128.6395721,12.68943952,206656117,77.92182588,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,76,,0.44921875,24,OFF,527,1508,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,26,,ON,2,14.7,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,56.95999908,1.59482E+12,1.19E+16
,1,286.9614868,122.9000015,12.68919,2020-07-15T17:42:14.000+05:30,77.92216,,124.2800674,12.68920049,206656117,77.92216728,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,77,,0.44921875,24,OFF,527,1540,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,26,,ON,2,13.3,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,58.15000153,1.59482E+12,1.19E+16
,1,334.9081421,116,12.68898,2020-07-15T17:42:17.000+05:30,77.92255,,112.6962738,12.68900662,206656117,77.92256134,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,77,,0.44921875,24,OFF,527,1111,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,26,,ON,2,13.4,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,60.79999924,1.59482E+12,1.19E+16
,1,385.6805725,112.5999985,12.6888,2020-07-15T17:42:20.000+05:30,77.92298,,112.6962738,12.68882954,206656117,77.92299258,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,77,,0.44921875,24,OFF,527,866,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,26,,ON,2,13,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,56.56999969,1.59482E+12,1.19E+16
,1,430.8945618,110.5,12.68865,2020-07-15T17:42:23.000+05:30,77.92337,,108.579071,12.68869278,206656117,77.92338464,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,77,,0.44921875,24,OFF,527,863,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,26,,ON,2,12.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,49.84999847,1.59482E+12,1.19E+16
,1,25.58243752,110.3000031,12.68853,2020-07-15T17:42:26.000+05:30,77.92369,,109.8279114,12.68858056,72004098,77.92370856,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,78,,1.15234375,24,OFF,527,881,Fail safe mode,92,2020-07-15T17:35:29Z,OFF or blinking,26,,ON,2,12.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,30.19000053,1.59482E+12,1.19E+16
,1,46.60132599,110.9000015,12.68846,2020-07-15T17:42:29.000+05:30,77.92387,,109.8279114,12.68851612,72004098,77.9238906,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,78,,0.44921875,24,OFF,527,1034,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,26,,ON,2,12.8,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,13.25,1.59482E+12,1.19E+16
,1,2.291439772,121.6999969,12.68844,2020-07-15T17:42:32.000+05:30,77.92392,,110.309288,12.68849781,72004099,77.92394178,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,78,,1.23046875,24,OFF,527,949,Fail safe mode,90,2020-07-15T17:35:29Z,OFF or blinking,26,,ON,2,12.7,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,0,1.59482E+12,1.19E+16
,1,2.291439772,121.8000031,12.68844,2020-07-15T17:42:35.000+05:30,77.92392,,110.309288,12.68849781,72004099,77.92394178,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,79,,0.44921875,24,OFF,527,2193,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,26,,ON,2,12.8,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,0,1.59482E+12,1.19E+16
,1,2.291439772,121.8000031,12.68844,2020-07-15T17:42:38.000+05:30,77.92393,,110.309288,12.68849781,72004099,77.92394178,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,79,,0.44921875,24,OFF,527,1600,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,26,,ON,2,12.8,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,0,1.59482E+12,1.19E+16
